edge_1,edge_2,length
47,5,17
49,5,15
13,42,6
2,14,5
36,20,10
48,17,12
24,11,18
23,24,10
23,33,9
39,2,18
43,30,18
18,9,16
19,1,14
33,43,14
46,5,15
47,21,9
6,18,11
26,22,21
26,49,11
29,49,11
14,48,21
12,39,11
12,32,19
49,9,20
44,16,7
10,6,3
37,20,11
40,5,8
7,23,23
7,19,12
27,3,26
27,39,12
11,7,4
0,31,14
19,38,18
46,44,9
1,48,18
12,48,23
21,36,10
21,5,19
9,32,6
30,13,17
44,35,11
35,13,13
33,38,12
22,22,20
22,41,23
4,28,12
20,26,10
20,11,12
44,3,25
44,45,15
13,5,16
45,21,19
19,17,15
25,19,9
42,14,15
42,5,19
1,11,10
15,2,27
49,14,10
44,46,12
44,1,6
40,26,10
40,17,12
7,47,11
27,25,15
2,46,12
2,5,15
11,37,2
33,29,13
15,41,26
31,17,11
27,24,9
27,11,15
0,16,7
24,31,15
23,19,6
8,40,13
43,41,20
25,10,15
6,21,14
21,6,12
15,8,18
15,11,23
9,26,5
20,42,8
35,19,11
37,5,11
40,48,13
2,33,8
36,44,3
0,0,15
24,21,5
39,36,13
19,40,18
33,41,17
47,11,17
5,48,12
4,46,9
38,26,10
9,27,9
44,44,12
7,2,17
17,6,10
27,18,15
2,35,9
24,38,20
23,31,11
8,42,5
18,36,13
12,27,14
37,4,12
40,15,4
36,3,13
48,7,8
8,44,11
43,19,12
33,5,12
15,10,17
38,44,12
30,33,17
31,35,11
24,35,15
28,22,15
25,34,20
5,24,10
1,4,13
14,2,20
37,28,5
48,22,16
8,31,14
18,8,9
18,45,13
41,10,8
41,6,6
5,4,16
5,43,24
5,17,24
21,10,9
34,27,7
37,49,5
36,9,11
36,48,12
0,10,9
39,31,9
46,12,6
42,8,12
6,43,21
5,34,17
12,5,15
9,12,11
30,2,16
44,14,14
10,25,9
40,3,19
40,19,7
48,32,7
48,43,17
24,5,19
41,29,6
28,44,13
29,17,17
4,30,8
44,20,10
17,24,5
17,13,12
8,46,16
43,31,18
41,27,7
1,26,7
29,43,19
38,14,12
49,39,13
49,0,16
44,43,20
44,7,1
10,29,15
31,38,14
7,9,21
36,23,4
0,27,8
23,3,18
23,48,12
18,10,12
18,31,11
47,42,11
42,32,15
29,37,7
21,3,15
13,30,16
35,27,13
34,32,8
32,17,20
32,34,13
39,40,18
43,15,17
18,48,9
47,28,13
22,43,20
42,36,12
12,28,9
38,8,12
38,30,21
2,28,9
11,19,2
0,28,9
39,46,13
39,47,13
28,5,6
22,49,14
5,23,20
5,12,16
20,46,15
30,17,20
49,24,18
40,44,9
2,32,5
2,9,13
36,10,7
36,25,12
36,38,11
48,19,5
0,17,14
47,40,9
26,29,13
26,41,17
29,27,11
14,4,13
14,34,13
4,17,17
21,2,8
15,42,20
20,32,14
20,38,18
35,10,6
32,45,16
48,0,23
8,10,4
18,25,13
25,2,14
5,13,23
4,13,17
9,21,14
9,41,12
49,34,19
10,4,16
37,11,10
45,29,7
40,23,13
7,3,24
2,15,17
36,18,7
11,5,13
24,45,10
8,19,10
19,4,13
41,34,2
46,15,10
47,41,20
26,46,19
29,21,18
29,41,4
12,35,17
10,1,14
36,34,12
24,27,14
23,5,12
22,11,19
42,22,13
14,49,9
12,24,21
15,7,15
38,4,13
34,46,8
17,11,12
36,2,6
11,21,13
43,48,16
47,1,15
22,14,14
4,15,7
9,3,16
32,29,15
23,20,7
39,8,10
39,28,14
28,17,8
47,9,13
1,8,9
14,20,18
4,35,16
44,39,5
34,22,10
37,48,19
27,46,16
27,38,21
32,32,19
48,25,10
23,25,11
25,7,12
47,12,13
21,4,1
15,47,22
9,2,9
34,48,17
45,1,6
40,43,10
17,32,9
36,4,13
43,11,25
18,21,11
28,23,12
28,46,17
46,16,10
46,45,10
29,12,17
29,9,8
12,49,13
21,48,22
38,18,12
44,28,13
31,48,12
32,16,16
24,2,13
23,30,12
8,45,12
25,3,21
25,35,23
46,19,5
46,30,11
46,2,10
14,33,22
14,43,18
14,37,16
21,14,11
38,12,11
44,40,15
40,25,9
27,34,12
23,42,4
43,23,22
46,26,13
6,15,14
4,23,13
21,12,4
10,40,14
45,27,8
40,47,7
17,8,8
48,42,4
0,39,5
34,10,6
37,0,19
27,32,18
27,41,18
48,12,7
8,5,18
19,49,10
41,36,7
5,39,22
1,16,13
29,16,12
14,47,14
15,32,7
45,10,3
2,37,4
48,37,6
19,23,11
22,18,15
1,19,12
29,33,14
14,39,15
21,23,14
30,14,10
36,33,13
48,47,6
11,9,14
0,42,7
41,41,10
22,26,13
6,35,7
1,23,7
29,20,13
44,0,20
44,11,11
2,21,13
32,5,16
32,30,21
8,1,15
33,32,18
22,17,19
4,39,14
38,9,12
17,46,9
17,9,3
27,22,18
32,9,15
43,33,13
19,46,14
33,26,10
33,47,6
6,27,20
26,28,9
12,15,25
38,27,15
38,46,10
44,21,10
13,49,12
34,0,20
40,11,8
32,20,18
43,9,21
25,16,23
29,5,18
21,25,18
20,23,9
48,45,8
25,20,26
46,14,9
5,47,6
26,27,14
26,5,15
29,42,9
13,4,14
36,28,7
0,9,5
24,29,17
42,30,11
5,32,6
30,4,17
30,5,20
37,32,15
45,6,6
45,13,8
31,19,7
7,43,28
32,25,17
23,35,6
14,23,15
14,40,8
21,7,6
15,34,20
44,27,17
45,33,19
31,40,15
40,38,15
23,27,5
28,11,15
33,14,6
26,26,15
21,37,10
20,40,19
44,42,10
37,45,2
27,44,8
48,15,15
23,41,8
43,49,19
19,43,16
19,31,18
41,31,13
22,0,28
6,23,19
4,3,14
21,19,3
20,43,13
49,44,8
37,19,5
45,26,9
40,7,10
17,38,3
36,29,8
24,33,10
8,39,16
28,31,10
25,31,27
6,7,11
1,36,12
14,45,10
21,22,11
9,30,10
49,18,17
35,24,11
34,2,11
37,23,14
7,12,13
11,32,12
28,47,9
47,13,18
26,11,18
29,10,12
15,17,27
30,15,22
49,21,18
49,19,9
2,1,9
8,11,10
18,6,7
33,46,14
33,31,5
1,39,9
1,41,5
1,33,15
14,6,12
12,21,25
4,20,18
15,18,23
37,22,15
24,3,20
43,4,10
28,30,17
42,33,11
12,44,16
38,7,13
49,41,17
44,36,18
35,8,7
35,29,11
10,19,11
45,19,14
7,11,27
2,20,12
2,18,9
8,18,13
39,30,19
25,41,28
46,31,8
20,13,17
44,32,18
44,22,14
45,24,15
45,25,8
40,29,7
7,16,12
32,41,19
32,35,4
8,8,5
46,20,15
46,37,8
47,38,24
5,20,12
14,19,15
15,9,22
15,35,11
13,18,14
7,27,23
2,4,14
23,18,3
18,22,5
47,31,10
22,15,24
42,3,17
1,27,12
29,34,6
14,0,25
15,49,16
15,37,25
20,18,12
34,47,11
11,3,14
23,37,1
28,2,16
47,29,16
47,43,19
1,44,9
21,20,19
44,26,13
13,28,10
35,33,18
40,27,9
11,28,7
0,15,15
24,48,20
43,10,17
18,5,18
19,44,10
22,31,22
1,38,21
29,2,16
12,14,16
15,28,19
30,29,12
30,6,17
49,1,14
10,36,10
34,34,11
36,42,4
11,39,8
23,40,10
41,14,4
41,15,16
25,43,25
22,39,17
42,37,14
29,18,8
14,26,4
38,2,20
9,11,9
32,13,17
18,15,12
19,14,10
25,44,19
33,9,12
22,44,14
42,44,15
4,6,11
21,8,10
21,0,27
20,39,11
20,5,11
45,47,11
31,25,10
17,23,10
36,6,10
22,38,22
6,3,20
10,41,19
48,23,8
24,32,12
43,32,15
6,32,18
12,29,8
12,0,26
4,21,7
21,32,13
35,36,14
37,33,16
45,45,6
2,43,16
22,32,14
42,49,12
38,32,15
38,28,16
13,3,22
17,35,6
2,25,14
18,44,12
47,48,19
26,21,17
14,27,3
21,21,5
21,13,18
15,33,29
9,8,5
20,36,14
49,29,15
45,36,13
32,1,14
36,16,7
11,41,10
43,8,16
43,35,15
19,6,9
19,48,19
41,39,4
26,30,26
38,22,12
34,43,13
34,13,11
31,18,12
7,17,23
2,42,6
0,47,6
24,40,19
8,43,14
18,28,16
28,9,11
6,49,12
14,44,11
30,10,14
44,48,18
35,26,14
48,26,6
0,24,10
43,21,9
28,33,20
47,8,12
6,41,18
12,38,20
30,12,19
44,30,19
35,32,15
34,30,12
31,9,8
27,48,20
2,24,12
39,23,8
18,11,19
26,39,11
29,47,11
30,46,14
34,41,14
40,34,5
17,47,1
48,18,11
48,36,4
11,26,7
8,17,9
22,28,18
29,48,17
14,46,19
21,27,14
30,25,19
49,16,15
40,10,2
0,18,6
8,7,12
18,35,8
25,40,27
47,26,15
1,18,9
38,10,12
30,45,11
44,6,16
44,25,14
13,23,13
35,3,23
35,14,13
10,42,6
45,34,8
31,43,9
7,18,8
17,40,10
27,26,1
11,13,12
23,44,2
8,33,16
25,18,20
33,27,9
47,30,18
12,8,10
12,12,16
12,25,14
10,44,12
37,15,13
17,12,14
23,39,2
26,3,32
12,41,12
40,20,10
11,22,12
8,2,15
39,20,5
42,23,16
14,30,21
30,48,20
49,28,9
13,11,15
31,33,15
7,5,26
41,22,10
28,39,14
28,45,12
29,19,11
29,1,9
29,11,9
21,29,12
15,38,30
37,13,10
40,13,9
7,35,16
27,27,15
24,6,11
39,48,19
25,6,18
46,22,2
46,35,11
5,10,15
44,24,10
10,33,16
10,48,14
10,37,12
37,3,17
7,24,12
28,29,6
42,31,12
6,45,16
6,31,12
1,35,13
26,44,7
12,42,15
13,6,5
13,40,13
32,0,25
11,18,12
11,38,18
24,24,8
25,33,22
22,16,18
42,45,16
6,30,14
26,45,6
30,11,9
49,43,16
13,16,5
37,18,10
31,26,12
31,28,12
43,42,8
42,34,13
6,2,13
1,14,9
15,20,25
38,11,13
34,24,13
34,19,6
40,39,9
40,14,9
17,34,12
36,13,12
0,38,17
0,11,6
24,13,18
19,37,9
1,30,18
15,43,25
38,36,15
9,5,10
30,30,17
49,6,17
37,21,11
45,32,15
40,16,8
27,12,14
11,20,13
24,47,14
23,7,3
39,17,19
47,16,1
22,10,10
22,42,15
5,31,15
21,47,16
38,13,9
9,20,10
20,8,6
49,22,19
10,9,7
37,37,12
27,15,11
36,46,10
48,48,12
0,44,5
18,0,28
18,32,16
28,38,11
25,26,18
1,21,19
15,29,22
15,25,24
34,1,9
37,44,1
45,43,10
27,47,14
36,41,12
36,11,12
11,30,8
47,3,24
5,19,9
17,30,13
48,39,10
23,14,2
19,7,3
33,40,12
46,7,8
26,7,8
29,3,23
12,4,22
15,13,24
10,45,8
37,35,5
40,21,4
40,46,13
2,0,23
11,0,9
0,1,6
39,14,10
43,20,16
46,24,5
5,29,17
4,25,17
30,8,15
30,40,18
49,20,15
17,4,11
11,14,3
11,11,12
0,19,8
39,12,9
28,0,24
25,13,27
33,1,12
4,42,13
21,1,16
38,25,11
20,33,18
30,26,14
13,21,13
35,16,12
35,28,8
31,12,8
27,28,10
36,43,14
18,18,9
18,2,11
19,18,11
41,47,8
46,32,15
47,17,21
5,8,16
1,17,18
21,17,18
31,46,14
24,4,6
23,34,10
43,1,20
41,33,11
33,7,7
22,34,15
42,35,7
5,18,12
1,28,13
26,43,16
14,9,15
21,30,9
49,47,14
44,19,13
34,6,9
37,38,16
19,16,14
5,44,19
20,0,21
10,43,10
45,16,12
31,16,7
7,29,21
36,21,13
11,17,15
0,36,8
39,34,8
19,28,14
25,32,19
25,25,24
42,21,11
42,24,6
6,40,11
1,45,10
12,23,14
4,19,2
20,7,12
30,42,12
45,39,5
7,40,20
17,45,4
32,22,21
32,19,15
24,20,19
39,5,16
18,4,6
46,39,14
1,29,1
1,31,8
14,41,13
20,1,12
30,43,21
13,26,4
48,3,9
48,10,9
0,37,4
24,19,8
18,17,15
33,49,9
6,10,13
38,0,22
44,29,7
32,15,12
48,20,12
11,33,13
24,41,21
24,37,11
19,34,11
42,39,18
14,36,18
9,44,6
13,33,15
37,6,8
45,3,26
45,42,9
40,1,6
17,21,10
17,17,13
2,12,5
2,11,14
48,11,14
11,43,14
23,8,7
14,22,20
12,9,16
13,0,24
35,21,8
34,21,16
37,43,12
31,41,19
7,8,17
17,44,8
17,28,7
27,0,24
36,32,3
0,49,8
23,9,12
41,38,16
28,12,10
25,28,23
22,7,7
5,15,15
1,34,7
26,10,9
29,23,6
20,10,5
31,4,5
17,43,14
2,10,9
23,22,8
8,15,16
8,4,17
39,39,10
18,7,9
28,49,13
26,31,19
29,32,11
21,33,12
13,48,14
45,23,13
7,13,23
27,43,17
2,41,14
48,5,15
0,41,1
28,48,18
22,21,16
21,18,14
13,2,15
10,26,11
37,10,5
36,7,4
11,46,10
11,48,21
24,30,14
23,11,11
19,30,6
33,30,14
46,23,16
1,12,8
1,40,17
38,34,10
30,19,11
37,26,5
32,3,27
32,14,17
24,36,9
18,27,15
18,23,17
18,13,15
29,31,17
9,40,14
30,23,8
10,3,23
37,25,10
31,22,16
40,28,4
36,45,4
8,27,16
39,18,10
19,35,14
41,28,8
41,37,3
26,13,14
14,32,19
35,30,17
7,44,20
7,45,19
2,23,6
24,15,5
28,35,8
25,12,19
5,0,31
4,26,11
15,4,20
38,24,15
49,32,19
37,12,10
0,8,5
8,21,16
8,36,14
39,44,10
19,20,17
19,12,10
41,44,4
41,9,4
28,25,5
47,46,11
22,13,22
4,36,9
20,49,8
35,20,14
35,5,12
34,3,18
31,15,12
48,4,9
43,12,8
43,5,9
25,9,22
4,14,12
9,22,8
20,37,10
40,24,7
17,25,12
27,19,14
48,41,9
0,35,9
8,49,3
5,26,18
5,35,10
1,5,15
29,46,11
37,7,2
23,13,9
41,13,11
28,13,5
25,14,19
33,33,5
42,11,19
14,31,9
9,33,9
30,16,15
49,38,20
44,12,14
10,49,4
2,27,8
48,14,7
23,45,3
41,35,8
22,47,17
4,40,20
44,17,21
13,47,4
10,34,5
45,22,18
40,32,11
7,42,9
17,22,7
2,44,5
32,12,15
36,24,10
8,22,16
39,7,11
5,2,14
12,36,19
30,47,14
35,48,17
35,47,11
34,16,12
31,32,13
39,41,6
41,45,5
33,3,20
46,10,9
42,41,15
42,16,3
6,46,14
6,26,13
15,3,34
9,24,11
13,14,12
31,23,15
7,30,18
17,39,9
11,15,15
8,24,11
19,21,12
41,18,5
33,0,24
46,25,10
6,39,20
6,44,17
14,29,9
12,31,19
38,43,20
38,45,13
20,16,11
20,9,11
49,7,9
37,2,10
24,22,9
18,42,1
46,41,18
12,18,16
21,41,16
44,33,15
10,12,7
37,8,6
31,14,10
27,21,11
27,1,13
32,44,17
36,5,13
0,30,14
8,0,19
6,36,15
5,1,20
14,7,8
9,48,15
13,34,15
10,22,15
37,24,10
45,2,19
36,0,21
11,44,3
43,24,12
33,11,15
46,21,8
42,38,23
6,14,18
5,3,21
29,15,20
9,0,18
9,45,1
36,17,8
19,27,13
19,32,10
19,9,13
6,11,19
29,7,9
4,38,20
9,18,10
49,3,21
49,27,13
44,49,4
35,39,13
27,33,19
32,18,16
39,21,20
43,39,19
28,3,23
1,15,20
4,31,17
21,26,12
9,15,16
20,4,9
44,4,11
13,29,10
27,5,15
24,23,13
23,4,9
14,28,12
14,18,16
12,43,16
15,23,28
9,14,6
35,46,15
35,42,9
40,30,13
17,20,10
17,36,6
48,2,2
0,6,7
18,46,3
19,3,12
29,39,8
29,25,16
29,13,15
12,26,14
9,39,6
9,25,9
36,8,8
48,16,7
48,34,11
39,29,2
43,13,22
18,3,18
47,14,15
14,12,15
12,6,12
21,31,17
9,9,11
35,6,9
10,28,11
7,7,15
0,2,13
8,48,13
46,34,12
38,41,8
38,35,16
38,42,13
9,47,9
30,38,23
10,47,8
27,20,16
32,21,12
32,7,8
11,25,12
11,49,7
8,30,16
41,23,2
47,6,14
6,29,16
6,38,15
26,23,19
26,36,19
49,40,18
31,27,13
27,40,7
0,43,16
23,1,3
43,29,16
18,34,14
28,37,12
25,46,23
33,25,7
22,35,18
42,9,15
5,46,15
1,13,16
10,11,11
31,24,7
17,15,10
32,46,19
0,26,4
24,0,27
24,14,11
18,24,7
19,5,20
33,4,6
46,8,6
47,27,18
42,29,13
5,27,22
14,42,13
4,2,7
9,28,4
49,23,19
10,17,10
7,10,18
36,15,15
24,16,9
8,29,16
39,15,21
19,15,20
6,16,6
26,33,22
29,36,11
4,18,13
15,21,19
20,45,10
13,43,17
35,22,17
45,28,3
31,0,20
36,49,7
11,40,11
46,1,15
47,36,13
22,5,24
29,6,10
14,1,14
21,39,15
49,42,18
45,14,12
7,38,26
32,39,17
32,40,8
8,34,9
41,25,12
33,16,7
47,0,26
6,34,16
29,45,9
4,4,8
20,35,15
13,12,17
27,7,7
0,29,7
25,23,20
47,44,16
1,24,15
21,38,21
15,31,16
9,29,8
9,38,13
20,24,11
30,49,14
49,30,15
34,39,8
31,44,12
40,18,13
17,5,13
11,36,9
11,2,7
39,1,1
43,2,17
25,42,20
42,46,11
12,11,17
4,48,21
21,9,12
15,48,28
38,31,11
9,23,7
30,41,16
10,10,5
34,38,15
2,8,10
11,24,12
23,28,6
8,6,2
18,33,6
33,6,1
47,25,18
6,6,14
12,13,14
15,19,22
9,36,3
20,21,16
49,8,15
35,35,16
10,14,9
45,8,4
45,11,14
17,27,12
0,46,9
39,43,18
43,18,7
19,36,7
29,40,16
4,41,15
13,22,10
13,41,14
40,22,15
27,37,17
0,3,20
43,28,17
28,42,10
46,33,3
1,47,12
4,32,12
4,37,11
9,31,14
10,7,13
36,37,2
0,45,6
8,35,9
25,36,16
33,18,12
46,9,14
20,17,15
30,20,15
44,2,18
13,17,3
35,43,14
45,15,19
7,36,19
32,37,18
19,24,15
41,19,7
28,41,10
6,28,15
29,28,12
12,10,9
4,34,9
21,49,13
20,6,8
20,31,4
13,38,6
17,26,1
17,42,10
27,17,18
39,32,13
43,43,24
5,41,19
5,45,20
12,16,18
38,38,4
20,27,14
44,38,24
13,19,10
37,47,6
17,41,11
24,25,17
24,49,16
23,36,13
19,26,9
25,17,24
6,19,8
6,48,11
1,6,11
9,6,7
10,0,20
34,18,12
34,45,3
40,4,5
40,36,10
22,46,18
42,6,12
42,43,21
1,10,9
14,5,16
4,1,15
15,39,24
15,40,15
7,48,17
39,26,8
41,46,8
25,15,29
22,36,11
6,9,15
9,19,4
13,1,9
31,6,4
27,23,20
0,33,12
19,0,24
22,48,23
14,25,17
21,45,10
45,44,15
40,2,12
32,11,16
0,4,12
8,41,20
41,21,14
41,26,3
25,48,28
46,36,12
5,9,19
26,2,25
49,17,17
13,13,14
45,9,10
31,29,16
27,36,17
39,35,14
43,6,14
43,36,19
43,47,10
18,19,6
28,40,12
5,14,19
5,11,22
12,22,21
20,19,11
20,47,10
49,4,19
17,16,2
32,42,13
43,16,11
18,12,9
19,8,7
25,37,18
46,49,9
5,42,4
26,17,17
4,45,9
15,16,9
30,7,11
30,31,19
35,9,11
31,8,2
31,10,1
17,29,7
2,7,6
36,40,11
26,14,18
12,3,31
4,8,9
4,16,11
9,46,6
35,12,11
10,32,13
34,17,12
40,33,16
40,49,1
32,47,15
24,8,13
18,26,15
19,10,6
25,5,29
46,29,14
47,34,11
22,2,9
42,17,20
49,31,19
17,0,21
2,30,9
36,30,7
11,12,12
11,45,4
24,18,11
8,32,17
18,41,16
22,12,14
42,19,5
9,17,10
30,37,9
13,20,13
13,36,9
37,16,7
45,0,23
31,21,12
23,10,6
8,37,12
43,45,14
26,6,12
14,8,10
10,30,17
37,1,7
31,39,14
0,12,14
8,23,18
39,6,12
28,14,13
28,32,12
42,1,17
26,15,22
4,5,18
21,24,3
20,25,4
10,21,17
34,23,9
31,20,12
40,42,5
27,35,3
2,38,13
43,0,34
41,24,12
46,18,15
47,20,19
22,4,17
42,18,8
30,3,23
44,31,14
10,31,15
45,48,17
40,0,17
0,21,15
8,38,12
41,32,7
14,10,9
13,35,9
10,35,10
8,16,8
5,5,22
26,38,20
14,17,13
15,0,32
20,20,16
34,35,8
7,0,36
18,40,12
33,44,6
46,40,15
26,32,21
21,42,14
38,1,3
20,48,16
13,31,14
45,40,15
7,6,15
7,41,24
32,49,9
48,13,12
23,47,6
25,29,24
25,4,22
33,20,12
29,8,8
4,44,12
21,43,19
20,29,12
35,0,21
10,23,14
45,7,15
27,14,16
36,22,12
24,46,7
33,23,19
47,19,12
