edge_1,edge_2,length
968,25,58
404,889,35
936,484,23
570,67,30
850,458,39
108,756,68
240,361,72
280,54,14
491,282,5
857,315,12
403,573,15
807,889,45
404,830,21
35,719,29
570,397,34
287,873,39
35,935,62
256,913,27
158,726,16
924,484,14
501,393,56
472,697,30
137,579,68
760,76,20
434,216,14
493,459,43
829,367,28
73,459,43
73,905,62
931,973,18
968,173,45
628,222,29
544,475,26
968,459,58
281,745,38
238,631,46
811,787,15
691,460,46
406,711,37
411,685,89
879,905,24
840,354,51
958,843,15
749,788,44
240,655,113
209,26,69
160,202,32
552,668,30
931,773,26
263,658,11
484,655,43
6,965,33
865,445,38
807,0,55
571,471,35
958,273,60
595,454,21
782,37,46
596,149,39
221,210,13
156,527,8
410,802,15
386,460,44
69,88,27
749,613,27
491,958,13
79,905,69
106,338,27
501,458,32
12,2,16
63,483,60
882,60,34
729,935,59
760,939,21
628,543,67
640,109,20
108,809,56
434,109,59
830,645,10
252,49,26
280,188,50
133,139,25
303,631,58
56,539,18
958,520,52
628,483,62
156,105,51
406,432,24
512,722,70
280,889,37
946,402,33
457,575,47
865,790,20
596,607,34
969,265,69
691,483,50
751,632,77
946,905,41
54,367,27
137,234,37
73,45,8
386,397,2
493,762,6
193,864,32
252,573,27
958,705,61
596,91,26
79,367,61
552,483,46
410,445,47
404,631,40
596,719,15
659,711,32
141,788,35
344,460,39
291,655,41
194,208,26
138,419,33
808,105,37
760,787,53
281,432,20
386,109,67
518,117,49
729,265,61
548,935,19
782,361,56
764,109,41
941,773,15
493,865,33
659,745,37
793,905,26
992,273,54
137,965,67
936,520,31
291,905,20
306,202,11
310,88,7
968,406,11
554,614,6
855,529,7
616,443,14
209,361,57
143,655,35
457,361,47
263,655,74
303,454,53
457,207,56
344,705,47
427,722,52
129,685,49
808,875,28
142,246,31
760,471,61
335,6,21
493,685,68
209,246,52
732,236,96
591,0,22
762,173,24
892,65,47
303,809,70
862,874,23
285,367,56
406,390,36
563,547,33
156,85,61
392,678,25
845,432,27
298,265,24
837,635,50
263,471,65
156,25,30
659,779,18
173,109,42
729,26,52
457,686,70
146,801,61
691,645,30
432,246,23
79,520,55
596,745,19
63,246,44
958,393,63
953,366,11
116,69,6
532,724,3
122,534,13
930,534,32
552,973,20
892,236,68
287,19,41
958,26,58
762,124,33
518,944,30
904,67,37
303,390,42
303,797,49
411,385,25
732,632,71
102,658,10
411,640,73
552,793,29
992,575,40
379,685,34
64,149,31
501,37,29
108,745,34
807,625,59
472,859,49
284,873,25
64,0,26
108,236,62
411,683,25
282,705,69
192,384,30
408,786,12
512,822,77
958,859,17
73,801,62
103,685,50
141,98,13
141,112,12
936,445,54
501,311,43
406,567,43
29,318,20
659,393,64
303,460,65
570,278,33
807,719,36
821,809,20
491,149,69
412,576,15
596,652,14
408,37,14
932,246,17
565,443,13
199,109,8
143,979,31
457,543,63
285,109,18
958,631,46
426,905,47
429,985,47
281,207,57
17,750,9
596,743,39
282,750,65
282,31,64
304,216,18
715,823,24
807,484,48
128,831,10
596,809,41
850,543,62
116,761,17
751,843,53
593,26,22
344,905,52
108,685,70
143,632,43
830,993,4
50,504,15
282,575,54
180,236,43
934,790,48
493,273,56
429,750,7
570,787,76
968,361,57
434,454,24
410,625,27
432,655,69
560,471,31
434,786,36
450,397,37
865,149,19
845,65,52
360,540,23
240,617,33
298,109,33
213,421,37
596,65,26
406,815,33
968,0,62
732,25,79
102,909,33
934,311,41
160,965,57
793,607,11
98,879,11
850,163,12
762,786,43
386,625,46
406,273,66
386,91,34
782,631,56
524,873,31
840,445,67
946,265,42
303,719,44
411,777,30
473,874,35
23,786,6
258,652,22
542,724,24
760,865,37
137,973,50
491,397,24
703,75,20
258,889,32
143,445,79
209,397,22
193,367,61
751,865,75
79,790,60
106,722,43
173,935,31
493,719,28
837,722,41
146,973,26
172,534,34
845,743,65
439,30,37
238,889,41
952,19,57
344,124,29
280,956,23
146,865,32
173,655,53
404,390,24
54,96,31
386,705,52
586,753,17
553,470,12
829,392,14
680,3,15
548,605,7
129,98,8
974,658,16
457,787,54
134,217,24
968,625,66
406,719,38
703,655,65
850,745,36
501,668,34
958,75,42
512,259,27
628,173,39
408,905,24
518,226,24
12,573,30
287,534,37
285,686,67
659,173,35
922,640,45
221,699,34
143,458,43
344,787,39
116,722,38
501,655,63
473,940,27
303,640,68
137,783,28
892,101,19
865,109,39
209,719,43
691,864,22
131,839,38
493,460,49
628,711,36
830,750,30
35,149,53
672,367,19
804,743,29
845,889,50
837,697,36
102,965,42
11,382,43
35,993,28
762,632,29
807,65,47
434,91,26
326,251,9
931,711,18
570,26,81
968,750,48
600,84,15
209,631,57
703,809,36
73,520,48
552,640,45
941,573,16
850,393,63
457,743,57
958,820,19
102,426,28
516,309,20
691,91,36
344,750,43
209,510,20
607,801,15
934,459,38
628,459,52
762,484,34
79,640,59
992,460,47
442,791,18
628,364,22
634,853,29
491,367,71
948,234,7
304,779,14
541,985,12
753,708,13
762,445,65
864,458,10
751,504,79
691,75,35
732,729,38
368,547,35
131,540,39
659,9,36
732,790,89
156,947,32
703,471,56
729,173,28
303,483,69
434,575,29
133,25,27
141,973,21
334,750,27
892,393,67
396,56,13
143,901,22
79,645,40
282,385,16
221,875,27
772,965,19
904,708,27
181,109,34
729,830,21
442,159,23
131,525,18
450,859,43
258,483,48
782,625,65
156,699,49
924,124,13
95,874,12
515,118,12
6,971,11
145,249,12
398,333,16
555,786,4
511,84,8
156,59,58
921,768,22
275,711,13
611,419,20
144,913,49
79,311,53
691,173,27
473,745,41
586,67,40
512,853,28
146,645,32
856,67,41
258,865,28
703,686,47
493,527,32
156,309,74
146,864,24
347,822,15
285,685,70
845,397,20
368,595,28
442,361,30
240,173,60
278,471,68
238,935,65
209,786,64
467,745,34
172,170,13
232,656,42
64,246,16
493,236,60
344,471,64
434,149,39
473,573,34
995,514,12
238,432,18
6,259,8
944,788,20
54,392,13
561,809,12
813,248,11
525,122,17
146,265,62
691,973,17
295,25,25
931,745,34
512,506,25
73,686,65
845,361,55
934,273,51
138,306,22
131,60,49
292,475,28
512,159,41
429,940,13
137,745,71
240,809,84
596,109,59
845,655,96
570,685,95
344,246,27
762,311,40
298,979,11
571,743,13
457,719,33
596,756,53
925,17,17
173,632,5
997,785,6
831,59,9
712,660,13
561,286,9
408,543,11
568,913,33
160,979,19
410,236,31
807,632,43
553,541,21
541,384,16
691,889,34
845,797,46
512,948,15
263,859,75
331,708,11
904,787,13
586,750,34
134,927,23
344,273,46
931,403,12
732,459,79
491,386,22
406,640,62
952,122,40
501,859,15
240,432,44
659,236,44
992,993,25
143,607,55
258,367,49
128,59,19
542,30,18
518,447,32
450,430,64
137,98,42
137,60,76
552,207,44
782,124,53
552,831,19
144,363,32
160,428,31
575,573,14
715,375,21
64,797,12
450,685,98
864,471,49
512,426,38
263,788,44
263,656,18
892,454,45
69,52,16
701,55,15
98,699,16
106,946,17
281,504,43
552,815,16
198,117,22
493,722,27
586,17,25
703,543,40
691,607,44
782,797,47
79,575,49
596,993,14
703,750,35
830,445,48
700,750,27
256,366,23
326,722,54
35,380,20
79,75,45
988,246,30
879,471,36
138,635,8
924,458,9
131,745,42
285,940,31
102,259,17
628,361,51
691,685,65
570,520,75
457,26,59
379,216,16
429,866,30
845,864,38
958,25,47
807,645,41
23,0,4
240,62,10
922,50,15
4,361,8
501,109,52
732,173,66
732,793,72
180,708,32
116,542,14
429,384,51
934,149,47
406,756,76
131,170,27
715,529,27
586,708,30
530,234,29
213,651,11
525,19,34
659,668,42
263,31,36
491,859,30
427,309,50
131,750,32
512,239,53
501,246,34
882,223,32
334,745,37
628,773,44
732,756,102
138,611,13
146,393,58
368,901,46
12,788,33
239,655,30
703,787,31
223,471,38
762,454,31
64,865,12
628,265,72
412,96,40
64,724,14
864,865,8
26,686,11
102,875,26
238,484,44
142,932,14
156,579,59
892,787,57
691,484,37
137,239,68
258,361,37
811,573,36
596,75,25
146,380,18
258,573,51
50,645,11
450,207,81
473,711,25
146,874,36
137,306,31
347,109,33
512,234,22
491,25,60
282,756,78
278,864,19
804,625,28
281,471,80
79,830,30
162,909,9
63,390,33
491,31,69
131,139,7
303,686,81
386,790,48
570,905,89
804,685,45
240,820,45
943,640,15
586,82,17
328,18,9
102,112,16
552,719,21
749,467,13
729,801,60
429,573,10
628,380,28
732,246,73
137,625,69
143,941,28
941,31,12
416,59,23
856,49,37
63,655,90
682,236,18
102,920,32
198,745,27
922,625,44
64,573,35
732,282,24
146,458,34
861,459,14
98,393,35
922,454,30
50,149,30
581,107,18
97,59,17
450,460,79
146,889,36
102,831,33
303,889,53
158,18,10
427,907,22
106,859,57
303,278,22
760,527,36
284,122,10
552,380,12
344,874,5
880,17,10
922,26,47
922,367,47
412,955,25
434,458,22
807,793,44
263,550,19
968,124,54
628,124,48
504,236,23
659,31,37
406,124,49
386,216,22
501,265,43
830,459,20
530,349,19
830,935,38
11,363,31
553,25,16
404,236,58
571,625,12
648,393,21
392,486,23
882,265,59
804,471,51
518,711,36
729,0,45
715,356,19
450,432,44
282,668,49
184,382,28
992,432,12
238,745,36
504,786,12
596,973,7
64,527,11
89,809,11
258,939,12
305,662,8
103,338,13
472,338,19
144,930,15
128,979,7
141,879,24
303,864,41
936,430,17
691,793,33
501,460,46
344,265,53
762,607,41
512,655,83
278,31,46
855,956,10
137,879,53
518,884,20
925,788,33
406,686,75
106,60,34
79,430,41
552,864,18
968,390,41
79,278,13
347,635,17
258,705,52
141,567,36
368,447,27
143,9,39
659,831,31
760,390,30
782,149,66
830,109,49
35,787,50
73,246,37
146,246,36
925,573,29
515,370,19
501,596,10
600,56,11
278,787,43
512,102,10
501,793,33
295,139,23
450,236,90
892,25,51
570,432,41
160,971,35
108,993,29
278,236,54
143,311,54
936,207,34
473,312,17
659,655,32
845,905,75
98,655,56
238,719,32
238,993,31
457,458,40
457,367,59
947,909,17
258,91,34
156,971,36
450,419,24
193,430,41
856,272,25
281,236,66
102,506,15
137,506,40
968,311,61
732,777,45
46,208,33
732,905,98
138,641,7
100,30,31
504,790,16
428,38,12
542,998,18
31,573,4
332,49,7
76,309,12
141,935,15
213,515,5
411,67,24
808,699,35
563,329,29
806,971,27
146,607,46
108,109,74
106,402,50
12,745,37
845,820,28
782,935,75
143,460,57
144,534,47
516,471,49
992,471,72
411,430,55
659,91,44
432,631,28
864,393,34
276,573,30
240,216,57
79,668,44
131,568,17
146,787,48
143,575,50
108,864,27
931,726,43
263,395,21
432,790,39
862,573,22
277,794,17
946,726,19
73,573,56
344,645,23
648,686,27
73,685,68
427,946,26
560,445,28
925,236,33
35,786,50
864,750,28
331,750,15
784,0,3
864,124,14
99,641,4
400,197,11
172,711,16
708,750,4
787,809,5
845,645,46
992,65,37
552,149,45
968,839,54
561,543,16
925,708,22
209,458,50
570,273,83
512,471,74
263,354,69
258,787,44
493,445,71
596,207,38
429,541,35
924,793,10
882,655,79
209,999,17
968,797,48
732,543,94
221,879,29
344,25,33
326,859,68
992,719,26
410,265,39
73,361,42
131,534,48
144,122,34
958,236,64
782,864,39
278,445,65
146,815,22
108,31,54
278,430,28
659,459,48
691,756,63
904,236,38
232,818,23
992,458,33
936,905,45
79,504,44
548,91,16
194,436,12
281,625,57
335,139,33
864,273,31
411,746,22
892,980,11
516,685,43
412,367,36
129,265,44
613,788,17
442,676,32
807,454,45
404,719,26
732,859,49
108,390,28
144,531,44
850,724,31
941,874,17
450,993,57
892,397,15
512,879,38
173,26,24
425,30,20
710,573,35
221,891,24
737,229,30
811,687,12
404,37,30
278,575,36
936,631,25
338,685,37
282,793,48
922,173,23
143,862,22
278,935,55
50,109,50
108,801,64
659,432,19
50,686,43
762,652,21
404,504,35
156,656,33
715,43,19
628,607,56
278,543,52
691,935,58
968,801,77
596,390,13
63,236,67
496,157,15
263,969,8
807,497,7
354,265,8
164,632,8
27,745,12
537,661,11
583,149,8
223,354,19
762,625,45
501,625,48
501,367,51
934,460,44
198,454,27
732,958,32
89,543,15
472,113,20
278,750,47
137,105,60
516,109,47
992,109,70
570,367,81
450,484,70
760,618,15
143,993,35
477,418,26
943,265,26
830,367,31
277,384,43
968,31,47
969,859,67
472,822,42
359,655,50
968,901,29
512,49,48
892,830,31
46,118,21
50,273,34
570,173,57
69,909,31
439,542,19
133,38,32
50,787,27
504,750,16
64,471,53
850,124,43
892,311,54
968,59,50
35,750,34
883,733,13
50,864,3
95,31,7
437,384,7
122,873,15
303,993,43
729,246,35
512,129,19
64,685,47
50,889,15
691,31,49
570,719,55
749,573,40
760,573,60
850,367,58
968,979,38
211,259,16
682,745,21
628,719,37
455,370,31
73,787,49
386,26,49
406,862,24
411,173,51
133,428,20
751,820,57
829,889,24
285,655,29
326,109,79
987,170,20
992,743,50
341,522,7
601,515,6
524,122,16
741,231,14
276,753,10
653,634,7
407,573,22
180,753,19
386,686,60
958,575,46
691,124,36
213,118,17
732,265,99
749,745,47
467,67,30
732,454,73
285,430,36
175,678,16
220,265,50
525,873,32
865,705,24
659,797,38
782,26,68
892,809,62
870,45,17
281,124,45
282,0,59
368,244,40
277,470,18
282,645,45
193,889,44
992,685,66
429,655,28
946,309,24
570,393,86
258,830,18
156,471,80
687,17,12
429,192,21
35,756,67
807,37,40
221,625,45
581,685,15
850,998,25
987,663,15
143,631,50
516,60,13
682,49,13
729,865,31
732,430,70
628,85,53
146,207,50
46,418,29
581,109,19
193,686,72
64,756,45
703,743,34
338,402,23
824,6,20
99,107,20
618,722,19
209,432,29
46,318,28
79,454,44
434,75,25
968,973,42
892,430,42
146,75,37
782,939,31
760,173,34
703,124,21
172,236,28
73,655,83
807,483,61
192,539,21
105,109,27
611,965,45
506,85,30
845,216,40
209,935,76
882,635,52
467,708,20
504,705,20
732,719,64
864,786,24
512,393,62
338,60,7
634,349,13
824,128,8
257,402,16
223,722,11
146,25,42
282,820,27
751,491,25
729,31,50
275,31,18
344,573,46
180,31,35
504,573,19
865,750,20
63,454,44
969,60,44
114,750,12
570,632,62
209,430,49
864,91,14
50,484,18
936,236,43
144,384,15
63,65,46
146,236,38
437,382,36
146,786,48
493,162,17
251,887,6
506,402,52
173,484,10
144,154,37
426,109,57
706,772,10
552,575,35
386,743,47
687,67,27
193,801,69
11,170,25
143,25,51
211,965,41
808,210,14
429,84,28
922,484,33
457,993,32
253,454,12
79,236,27
646,479,12
331,17,6
137,947,41
992,75,36
807,607,55
596,471,61
23,790,10
450,809,84
156,38,44
221,831,34
762,37,26
807,733,14
303,685,84
240,993,57
760,273,60
411,282,9
512,112,26
143,91,47
280,392,27
411,993,48
563,902,40
501,430,31
703,719,10
240,729,32
904,114,19
934,246,32
209,543,73
934,839,12
411,935,82
782,246,51
862,773,21
238,361,46
762,216,21
472,655,71
659,941,25
265,655,20
406,361,52
408,683,14
846,322,8
732,491,19
156,393,68
252,236,31
807,543,66
275,874,23
840,905,58
958,756,70
386,820,10
116,469,16
240,246,67
137,875,51
285,874,39
143,273,64
221,393,53
50,459,21
808,98,19
434,625,38
263,163,9
347,445,32
411,273,77
648,471,36
386,750,48
64,273,35
50,75,16
35,471,19
379,831,19
132,699,36
958,430,38
934,26,49
865,640,19
144,438,15
408,625,13
368,944,25
782,454,51
596,265,50
131,366,46
904,745,41
442,210,4
512,695,13
855,823,4
600,794,12
904,252,7
837,685,62
258,686,60
581,655,30
410,686,41
596,454,24
141,875,22
596,37,19
501,50,19
968,312,34
411,124,60
258,26,49
473,60,48
258,445,66
512,699,43
501,638,17
762,655,77
258,607,42
631,483,11
830,460,26
35,128,17
113,354,23
156,163,24
934,786,44
103,445,53
170,873,23
282,864,37
411,207,72
285,504,39
865,31,19
782,216,41
263,708,33
570,0,74
628,631,51
432,750,39
253,45,34
845,625,64
958,655,87
807,631,50
450,382,41
493,573,56
760,543,62
434,676,13
773,726,17
100,542,13
31,236,8
640,265,11
198,244,18
703,31,34
102,202,8
760,935,65
691,246,34
368,711,31
586,31,33
263,750,37
782,801,76
958,632,39
703,484,22
850,656,21
934,864,20
155,873,47
879,685,30
865,756,33
258,459,38
628,31,41
850,573,60
406,797,43
399,361,14
211,25,22
493,905,62
958,454,41
850,31,56
491,889,54
63,0,54
450,756,96
396,384,40
732,705,93
850,762,10
732,471,110
491,625,68
922,458,28
64,265,42
491,631,59
278,26,48
992,625,49
303,793,52
695,31,32
144,19,51
379,59,28
50,458,13
221,905,53
892,265,71
850,809,58
310,971,11
137,512,15
158,686,4
138,633,12
184,301,10
941,940,9
879,579,15
368,12,12
156,49,54
143,216,25
811,708,29
285,941,22
807,573,64
807,786,57
11,965,51
63,719,35
729,790,51
501,939,14
808,112,18
303,786,65
63,459,50
156,102,16
570,311,73
969,85,38
695,788,40
596,750,40
412,529,15
522,763,20
359,722,14
434,459,30
238,430,38
782,273,70
281,367,60
285,128,18
386,265,58
209,504,52
437,363,24
586,433,15
923,902,14
279,86,14
346,26,18
116,733,15
313,85,11
11,437,7
934,573,51
936,787,32
764,905,31
184,965,36
103,85,14
50,173,8
79,91,46
303,109,88
50,625,29
434,520,35
131,363,33
156,695,19
659,390,31
512,685,68
143,59,43
100,19,31
287,122,24
406,809,64
501,797,30
408,686,27
434,265,50
936,645,16
473,973,25
958,573,60
570,216,54
210,831,21
416,567,21
79,935,68
958,793,40
751,686,107
687,31,20
751,743,94
79,743,59
303,520,64
281,26,60
628,26,63
506,907,15
691,575,39
87,873,9
238,397,11
167,660,14
210,791,14
100,421,18
263,697,56
263,223,50
406,149,62
450,793,66
760,0,51
865,91,25
837,402,48
753,67,23
137,791,51
142,86,23
729,793,34
659,403,26
275,839,25
924,504,11
406,458,45
277,839,15
411,719,49
954,543,10
715,772,28
442,393,44
715,366,40
238,31,56
406,750,43
691,50,19
729,705,55
209,787,64
808,655,16
238,640,56
850,30,25
501,361,39
64,889,16
396,866,19
303,124,55
64,719,7
406,973,37
162,402,17
198,27,15
12,447,15
401,366,14
563,884,13
15,658,8
953,913,15
491,935,78
864,793,11
411,889,58
113,859,29
63,786,56
285,60,52
924,809,28
845,801,40
220,635,43
79,708,16
142,117,19
344,26,44
807,26,62
137,971,45
638,265,26
285,85,46
570,655,110
138,859,13
79,471,81
137,822,92
969,655,89
501,686,17
310,909,11
408,445,33
465,382,13
138,971,36
754,19,18
425,402,33
542,722,24
807,993,35
931,109,7
685,471,6
160,806,8
762,575,36
173,458,5
326,655,90
450,390,56
659,124,44
434,31,39
146,390,25
491,278,23
862,745,29
992,454,35
258,520,43
263,67,43
760,576,17
258,685,63
850,402,38
79,889,44
63,458,42
628,793,45
79,820,22
968,109,31
552,750,26
501,745,29
830,75,15
368,91,51
924,787,23
404,787,47
432,809,40
442,831,25
968,265,78
484,445,31
238,756,70
131,941,19
134,55,22
659,504,42
457,685,73
238,864,29
98,239,26
924,889,11
263,948,6
713,486,15
741,216,19
760,922,11
968,60,65
710,207,16
108,0,49
793,743,16
129,875,17
732,75,74
303,397,23
392,655,25
144,663,21
760,124,43
922,607,40
501,309,25
941,236,19
512,109,72
411,367,75
184,88,10
830,265,40
285,173,32
432,668,23
102,973,25
631,705,15
50,743,30
628,273,65
35,567,34
50,809,32
904,543,22
238,124,43
354,471,19
864,790,28
512,428,26
691,0,44
293,625,13
760,91,43
648,685,30
968,865,48
344,236,50
108,471,76
987,122,28
782,686,79
50,246,15
263,309,59
924,0,21
457,278,11
285,573,38
238,236,64
143,645,41
473,85,42
