edge_1,edge_2,length
57,7,11
64,31,5
48,21,9
11,63,5
79,92,5
45,71,6
78,32,5
69,94,4
40,99,2
76,19,9
80,72,7
95,65,5
70,29,9
30,76,8
15,24,12
50,80,8
68,43,7
27,92,8
59,59,5
0,65,8
42,93,5
77,66,3
61,77,4
70,97,7
9,10,6
78,61,5
9,16,5
50,61,9
53,12,3
2,94,5
13,44,2
42,42,4
46,83,8
1,37,8
35,62,4
5,16,11
48,38,8
14,59,11
69,62,4
35,69,10
54,86,8
94,51,7
28,68,6
86,28,8
96,52,7
64,96,10
44,8,7
64,55,8
28,15,8
33,79,9
1,0,2
4,10,5
42,86,3
48,33,4
56,79,9
45,4,6
58,1,7
53,31,2
38,77,6
37,31,6
34,9,9
76,26,6
42,68,7
33,85,6
49,64,11
72,69,8
33,69,6
32,91,7
85,83,6
79,1,6
6,20,10
24,10,8
30,22,7
98,80,6
58,67,5
83,28,12
57,11,10
92,80,5
71,0,9
45,31,5
67,94,2
86,68,6
35,44,6
58,61,6
53,25,6
59,17,9
6,1,8
78,83,4
45,66,8
80,12,5
37,97,8
82,22,9
81,56,10
75,91,6
70,67,8
49,37,10
84,43,5
2,40,5
2,45,7
50,70,9
50,25,5
73,17,8
51,18,9
9,68,6
43,78,9
80,3,8
84,14,8
61,23,7
81,86,7
19,91,7
68,67,6
67,88,8
61,81,6
52,71,4
63,18,8
24,9,9
55,69,8
13,77,2
15,15,9
8,47,6
92,31,5
23,55,8
13,61,1
80,51,7
48,79,9
33,99,9
84,98,5
11,73,6
77,59,5
84,39,5
18,39,9
47,23,8
17,59,9
69,90,5
52,11,8
87,63,8
1,59,5
96,53,5
33,39,9
4,47,8
36,50,10
60,53,7
84,47,5
89,55,8
1,96,8
57,6,7
11,78,5
13,24,10
89,8,7
39,42,7
26,20,9
3,1,6
58,20,8
93,9,7
85,69,7
48,1,9
20,94,7
34,8,6
60,69,6
56,4,7
69,9,7
99,37,13
23,52,7
91,36,10
17,3,12
42,10,7
38,6,5
69,99,7
80,89,7
70,12,6
23,56,8
11,42,8
37,41,5
99,64,9
8,56,11
80,55,4
35,34,8
22,45,4
65,33,3
37,14,4
46,99,7
77,56,8
95,48,10
15,77,6
64,14,8
7,37,9
41,62,3
75,37,9
57,93,7
9,67,8
90,4,5
12,30,8
79,13,7
31,31,7
72,2,9
97,33,7
14,62,11
40,6,6
1,95,4
68,19,11
67,91,6
63,4,10
94,80,3
46,28,6
39,45,7
56,11,10
68,18,5
27,13,5
22,8,6
22,40,3
32,10,5
86,35,7
93,67,9
88,55,9
7,4,4
77,53,4
61,29,5
28,24,13
28,26,5
4,84,6
84,97,8
84,9,7
34,82,4
88,41,9
90,80,6
19,33,8
18,49,9
61,50,7
97,26,4
19,57,7
25,51,5
96,48,3
55,62,9
99,7,8
17,91,3
70,32,6
86,5,7
58,68,7
29,81,10
6,71,6
42,72,6
71,82,9
94,91,6
2,77,5
89,10,5
36,69,10
55,77,6
31,7,8
62,21,4
58,28,9
90,20,10
83,0,6
57,85,8
60,11,9
99,54,11
16,39,7
30,63,6
18,54,10
48,76,5
15,86,8
77,75,5
42,26,6
77,46,3
57,41,6
47,2,7
59,75,6
50,48,8
63,31,9
60,83,4
66,63,1
83,88,9
10,51,6
39,68,9
83,44,7
50,29,9
70,50,4
91,52,8
80,58,8
39,55,7
71,62,7
6,95,4
69,49,8
71,78,8
47,54,8
49,65,11
91,14,9
35,64,8
86,60,9
46,3,9
12,19,11
97,16,3
34,26,5
59,69,7
44,10,6
22,9,8
2,2,5
23,99,8
30,71,5
2,92,4
31,2,2
57,19,10
18,16,3
18,1,8
75,65,2
59,66,6
88,13,7
68,78,4
73,32,8
73,68,7
21,74,5
79,78,8
1,46,8
64,46,8
45,49,4
23,75,8
63,38,10
88,10,6
63,33,10
22,6,6
63,59,8
51,88,4
78,99,5
38,16,6
40,31,1
19,47,5
54,68,1
72,42,7
20,86,8
50,56,9
33,81,10
16,58,7
16,43,6
94,81,6
73,46,3
66,36,9
25,57,7
19,39,7
90,65,6
58,38,7
98,40,5
63,80,9
46,72,7
7,85,8
31,68,6
26,98,7
45,73,4
27,64,9
54,88,7
25,11,7
8,79,9
30,28,7
53,23,9
47,95,2
47,72,6
77,89,9
96,5,5
68,83,8
62,17,12
94,94,7
33,28,8
9,71,8
45,84,7
6,58,9
61,5,7
8,9,8
80,79,8
77,10,5
18,51,8
84,46,3
85,27,5
90,17,7
91,78,6
73,39,2
35,25,7
87,2,6
38,73,2
17,62,6
35,50,5
77,62,7
51,81,6
62,33,9
42,91,8
1,25,8
69,30,8
27,10,9
27,76,9
63,47,8
5,96,11
16,92,5
81,81,3
98,27,2
66,3,3
9,4,6
76,16,6
6,22,6
28,28,8
87,38,8
76,69,7
4,81,10
27,69,9
71,32,8
47,39,6
18,37,9
26,57,7
24,26,9
92,44,6
32,57,8
0,73,4
42,40,5
50,81,9
51,13,1
68,63,6
63,13,8
55,58,6
17,57,6
70,2,7
88,15,12
61,38,6
30,56,7
20,22,9
50,14,8
6,25,8
78,31,6
43,46,7
19,2,9
85,32,6
17,49,5
99,28,9
32,36,8
78,40,5
28,58,8
69,2,4
72,65,4
82,66,7
62,50,10
64,70,9
99,36,10
44,60,7
39,49,4
24,39,8
38,50,8
48,29,7
34,15,6
88,91,8
78,35,4
92,77,4
94,65,8
66,92,7
12,7,7
52,74,5
65,10,6
60,68,7
38,15,9
47,63,5
67,15,8
29,68,10
34,74,6
34,28,7
8,3,9
2,26,5
14,93,10
87,69,5
50,30,10
46,56,8
21,95,6
71,38,11
60,74,7
43,56,11
62,6,9
71,6,8
5,82,4
43,72,5
62,55,7
50,97,3
87,13,5
95,3,10
53,53,6
85,77,6
86,9,9
8,93,7
48,30,11
52,37,8
97,87,8
90,63,9
40,65,5
80,19,12
51,55,6
99,55,9
34,50,8
16,61,3
76,39,7
19,50,6
92,56,7
74,36,10
61,57,8
86,7,9
19,52,8
52,59,6
31,55,5
25,39,5
66,48,7
14,38,10
74,53,3
94,10,8
84,4,5
28,83,4
69,16,7
60,26,8
80,35,4
54,0,5
83,30,9
40,67,7
11,67,7
10,15,6
44,96,6
50,37,7
84,86,8
75,7,10
75,19,13
79,28,8
91,28,9
61,96,9
73,75,5
57,13,4
79,41,10
3,97,9
32,64,2
62,23,11
13,73,7
22,23,8
75,32,9
87,23,9
61,55,7
0,13,5
84,18,3
80,76,7
88,33,6
91,47,7
47,50,7
96,56,3
28,90,9
43,91,5
55,25,8
29,35,5
3,13,7
13,8,7
7,31,6
41,8,7
85,38,5
48,40,8
80,43,7
90,51,9
66,46,5
56,51,4
46,38,7
31,77,6
93,0,8
58,24,10
51,91,2
43,79,10
90,88,10
61,76,8
93,25,8
35,89,10
54,93,6
20,30,6
82,80,5
35,68,8
35,15,12
21,75,8
55,20,8
38,69,8
85,24,10
54,4,7
84,67,8
56,42,9
90,71,9
73,82,4
60,40,8
92,92,6
86,59,8
86,41,8
97,52,7
33,24,8
10,80,4
7,74,4
13,60,5
64,91,6
17,31,6
76,74,5
2,19,10
54,40,8
53,16,4
71,1,11
67,7,7
80,64,8
49,46,7
7,14,8
90,7,9
39,88,5
19,98,10
50,39,6
45,30,10
61,65,9
99,94,6
34,81,7
74,55,7
2,56,8
6,61,5
92,96,8
82,19,6
74,42,5
56,56,10
47,60,6
65,48,7
36,39,8
18,65,6
31,60,8
32,84,6
23,91,5
17,82,7
72,1,10
43,17,4
31,78,6
31,37,4
81,94,5
76,13,6
81,93,6
49,26,7
89,68,5
47,10,5
40,72,6
93,5,7
70,31,5
82,69,5
85,20,8
58,10,1
3,18,4
3,43,9
62,99,3
58,77,6
39,3,7
96,65,7
68,48,7
72,12,8
93,91,3
94,31,7
34,89,7
54,60,6
34,98,7
77,78,8
80,16,6
70,89,8
90,68,6
61,93,3
90,13,7
96,22,7
63,93,10
92,32,6
0,88,3
20,92,6
56,92,8
33,35,7
7,25,6
53,80,5
93,46,8
79,48,8
13,79,8
57,34,9
42,15,9
83,81,11
20,2,2
30,24,6
48,71,9
74,99,5
49,74,7
62,83,8
85,85,8
25,98,6
31,45,2
47,7,8
46,6,5
5,92,5
44,9,8
39,73,7
55,88,10
89,63,8
12,17,7
97,73,6
74,17,6
97,20,7
78,53,6
10,24,12
62,61,7
28,21,6
86,42,3
43,22,8
73,24,9
38,49,7
59,97,7
45,20,9
37,89,8
83,83,10
6,42,7
52,45,6
23,17,9
37,29,9
63,28,12
4,78,8
94,11,7
99,73,5
63,49,11
53,47,5
10,38,6
13,39,7
28,97,8
97,66,4
51,41,4
26,47,3
21,46,7
16,52,6
74,65,5
36,76,5
0,20,9
11,8,7
91,26,6
38,66,7
7,78,4
85,63,5
37,30,8
90,77,7
88,86,10
8,98,10
91,76,7
78,22,6
60,80,6
38,20,9
1,7,10
85,71,6
22,76,7
44,5,9
93,97,8
56,0,6
12,46,6
58,74,6
36,87,11
11,62,5
26,62,5
38,84,9
48,28,9
48,61,10
78,58,6
0,87,7
2,3,6
35,98,7
86,92,4
45,38,9
98,21,7
4,80,9
7,86,9
72,11,8
48,54,9
77,16,4
50,96,6
91,54,12
75,25,4
88,84,8
45,46,7
19,76,10
7,1,6
74,25,7
0,48,8
69,61,5
3,41,8
38,21,7
81,51,7
56,44,6
71,11,10
57,49,8
78,72,3
65,45,5
61,97,7
77,21,7
38,75,7
48,89,8
1,20,6
82,6,4
83,87,9
11,6,5
4,7,4
40,75,5
95,19,5
15,46,6
86,67,10
31,13,4
86,94,5
91,85,3
12,76,2
68,93,5
35,18,9
35,49,10
6,17,6
73,45,9
13,74,3
92,17,6
17,50,10
89,57,8
46,42,7
27,58,8
38,48,8
69,88,8
70,16,3
14,16,8
38,60,6
85,57,3
42,57,6
46,86,8
39,62,7
38,40,8
83,43,10
66,67,6
6,72,6
4,65,8
2,49,8
86,38,7
21,40,6
20,54,8
25,62,1
88,45,7
2,60,6
40,37,5
10,46,5
72,27,8
79,8,7
17,97,10
91,74,6
80,90,5
87,76,7
29,89,8
96,96,6
29,69,9
37,75,5
12,2,1
21,77,4
59,26,6
1,32,7
61,84,7
5,72,3
51,77,3
19,84,8
85,66,4
59,13,5
37,9,6
15,12,5
53,3,8
27,31,7
23,86,9
16,68,7
23,57,7
72,76,10
22,30,9
99,57,10
54,23,10
12,57,6
37,67,5
42,0,2
61,89,8
1,49,8
45,65,2
37,46,9
54,18,6
8,84,9
65,26,7
29,24,10
16,93,5
53,57,9
35,41,7
27,4,6
21,61,3
81,87,7
40,35,6
40,12,2
36,14,7
58,11,6
86,65,6
23,43,8
35,2,9
98,98,4
98,96,8
65,73,2
37,98,3
25,1,7
82,76,7
73,90,6
67,10,6
86,17,9
71,93,9
91,24,9
62,38,9
14,14,14
69,27,4
64,84,8
91,82,7
43,14,6
9,13,6
10,98,7
34,49,10
41,0,5
88,66,8
42,48,10
30,82,4
80,92,3
84,54,9
56,3,10
7,20,9
66,88,6
21,11,8
81,88,8
50,44,9
60,39,9
75,67,8
90,37,9
73,49,6
0,14,6
37,88,7
90,41,8
49,55,12
67,8,4
59,55,7
24,44,5
41,49,7
67,96,6
31,30,8
2,78,5
76,20,7
72,8,9
27,2,8
45,92,7
41,63,7
2,73,5
68,79,8
76,12,6
72,75,8
96,91,4
24,96,9
1,2,6
47,33,5
90,97,8
18,78,6
78,81,4
82,24,12
33,15,9
71,68,11
52,27,8
30,85,7
93,52,7
83,62,8
6,94,5
50,13,8
26,78,6
12,33,6
79,55,6
9,42,7
48,74,6
85,29,4
51,85,5
48,55,2
26,60,9
99,84,9
65,98,5
28,70,7
44,85,7
18,47,4
51,48,5
78,23,6
46,48,3
75,59,6
43,85,7
81,33,3
34,64,8
74,83,6
12,79,8
74,62,6
24,82,4
71,43,11
12,53,5
43,37,7
16,2,4
16,89,5
64,0,6
41,70,6
79,81,9
85,87,5
23,93,7
88,73,5
76,95,5
51,7,8
52,77,4
62,11,12
84,76,7
82,79,8
28,10,5
83,46,7
92,73,5
57,68,4
31,5,3
29,0,6
30,36,7
64,62,7
87,99,5
85,9,8
26,34,9
58,57,6
20,12,4
46,57,6
96,63,5
18,72,2
10,63,6
39,9,8
19,80,6
90,92,6
27,30,8
18,43,6
51,61,2
61,27,8
86,74,7
64,13,5
97,41,7
88,68,9
70,59,4
48,8,6
84,20,7
63,89,8
91,83,5
90,91,8
86,11,8
81,7,8
21,66,4
24,94,6
23,21,5
44,18,6
87,42,4
34,93,7
74,26,10
52,38,5
92,9,10
98,32,5
56,9,6
45,69,9
36,94,7
14,55,11
9,76,8
13,7,7
79,59,5
99,66,8
68,11,9
41,30,7
3,93,7
34,12,5
6,85,7
11,47,3
65,47,6
67,21,5
37,17,7
61,51,5
80,37,8
80,75,9
84,3,6
83,53,8
51,52,10
38,62,3
54,96,10
50,10,7
17,48,10
74,96,7
8,61,7
46,43,7
22,25,4
49,62,9
37,59,6
0,7,9
42,83,7
55,6,9
57,65,6
62,14,11
82,72,6
46,58,8
4,82,5
22,29,8
83,98,11
68,69,4
16,24,12
72,32,5
62,32,9
23,29,8
81,23,9
39,13,2
70,27,8
42,28,9
77,20,10
35,76,8
42,99,7
86,71,9
94,17,8
59,12,4
7,80,5
77,55,8
44,79,6
97,88,6
53,78,8
55,23,8
80,34,7
47,4,4
98,23,6
69,45,8
67,51,4
76,63,3
53,46,8
37,42,4
29,38,8
94,78,9
16,62,3
16,94,6
85,62,5
42,58,8
22,99,5
39,33,8
18,14,9
53,18,6
54,53,7
56,77,6
57,81,5
62,77,8
53,71,8
30,91,4
74,82,8
24,12,7
29,93,4
25,95,4
11,1,7
5,65,7
29,64,8
4,27,6
83,23,13
54,87,7
47,69,9
66,23,10
53,69,6
98,28,6
25,22,8
53,59,7
35,37,8
7,66,3
39,90,8
64,41,8
27,87,8
26,68,5
32,23,7
59,93,6
39,56,9
58,75,6
92,74,5
77,63,4
92,51,5
96,67,6
96,1,7
60,76,6
84,33,4
90,83,7
12,45,8
72,80,6
84,56,8
19,65,5
29,44,6
44,41,8
79,15,11
88,37,9
44,63,4
97,85,7
36,98,6
13,50,6
79,20,10
10,75,5
42,54,10
26,4,7
17,37,3
45,91,3
81,62,5
60,64,6
38,5,7
63,84,10
22,68,6
1,93,4
50,99,6
53,77,7
88,8,8
74,92,6
32,28,7
51,74,1
82,35,4
24,69,9
87,7,11
74,35,7
14,77,11
4,98,4
33,97,7
55,9,10
9,1,5
8,20,4
64,8,4
95,36,11
58,55,4
32,31,6
2,31,5
68,0,4
99,93,10
71,31,10
83,42,11
32,66,3
94,73,7
38,76,7
96,11,9
57,35,5
56,64,6
97,42,8
70,86,7
94,88,7
87,30,9
43,38,10
75,21,8
7,39,7
80,98,7
49,79,9
65,81,8
53,7,10
73,48,6
73,47,5
13,37,9
8,62,8
77,54,8
63,20,7
87,9,9
60,3,3
91,33,6
38,17,7
65,93,6
40,88,8
16,69,6
36,1,10
73,15,10
16,85,6
16,73,5
31,92,6
89,69,1
95,28,9
78,84,4
95,0,6
27,77,6
2,34,3
60,81,8
86,15,10
43,27,5
47,37,7
34,65,7
6,0,5
42,80,6
95,39,9
50,33,5
53,21,6
2,48,7
34,37,10
19,13,6
23,59,8
95,81,10
44,59,5
68,44,6
73,58,5
45,97,9
50,32,3
6,47,6
68,41,4
53,61,7
72,57,6
18,91,4
65,53,8
67,58,6
14,35,11
19,62,8
37,53,8
26,37,8
80,59,4
31,50,7
73,52,8
61,42,8
95,63,8
84,15,5
55,42,5
22,61,8
15,66,6
23,81,10
74,88,3
67,29,5
56,76,8
53,83,3
83,10,6
68,27,6
44,80,7
51,95,8
86,81,11
14,69,12
99,13,6
91,53,5
7,61,1
46,47,2
64,15,11
81,44,3
11,64,6
69,37,10
64,18,9
90,52,7
89,16,8
33,10,5
80,60,5
38,33,3
87,51,7
83,33,9
75,18,7
73,33,1
61,40,4
85,45,6
83,26,6
29,29,6
39,87,9
15,61,5
45,41,7
51,14,8
16,80,2
86,2,6
56,86,8
16,29,7
51,21,4
16,81,3
71,67,7
17,19,13
75,75,8
1,81,9
41,2,5
16,15,7
29,90,8
14,11,15
11,69,7
25,47,7
83,52,3
91,20,11
53,30,10
56,7,11
80,63,6
30,32,8
68,98,8
53,68,8
53,95,6
37,95,5
67,28,5
81,98,4
81,50,6
4,87,10
69,52,2
31,62,3
7,28,7
88,2,7
55,4,7
66,21,7
33,42,3
6,92,4
64,43,10
60,50,4
20,71,4
99,35,7
34,44,5
34,55,6
89,65,6
27,45,6
61,37,9
4,49,10
20,61,3
25,45,9
5,37,10
32,38,4
25,56,9
10,54,7
31,85,4
60,77,6
50,19,9
71,88,12
41,20,10
39,96,8
77,33,7
7,93,3
12,78,6
79,88,4
49,12,10
76,7,11
4,77,8
59,0,5
5,30,11
40,97,7
14,67,13
66,1,3
56,48,3
84,49,9
73,42,4
8,57,3
99,90,10
44,72,6
23,0,6
72,98,6
99,83,5
68,23,9
76,56,7
53,26,7
28,51,8
57,37,10
78,52,5
81,48,2
51,83,7
55,73,9
13,46,5
62,62,9
60,90,6
39,24,11
51,94,7
17,83,7
60,66,6
66,54,10
28,54,10
80,67,3
3,53,4
13,51,6
90,54,10
12,40,6
53,38,6
69,83,9
87,20,7
19,69,6
31,42,7
72,91,3
63,11,10
96,99,4
64,5,6
67,79,9
79,75,4
74,94,6
89,96,9
92,97,9
76,81,9
11,65,5
13,15,9
89,28,8
75,28,8
75,81,10
92,36,9
24,61,6
69,98,6
94,67,6
41,99,6
27,84,7
61,70,3
48,59,7
37,51,9
71,66,8
63,85,10
92,33,3
33,96,10
88,54,11
17,63,5
57,18,2
47,80,1
73,18,8
6,97,8
43,50,7
85,67,9
21,44,4
77,37,10
72,44,8
8,67,10
66,44,4
9,49,8
67,54,11
68,33,6
58,72,5
70,33,6
5,66,7
12,20,8
83,8,11
38,89,7
69,26,5
56,99,7
15,45,8
95,34,6
71,12,7
10,57,6
48,82,6
10,20,8
6,88,8
54,73,6
83,35,6
32,24,13
57,47,3
7,34,9
69,14,7
0,40,3
50,93,8
1,76,7
30,97,5
89,56,12
57,42,8
75,88,8
10,27,5
19,41,9
77,26,9
76,60,7
62,95,6
50,68,7
19,25,8
7,50,7
17,95,8
3,54,11
41,11,9
41,43,7
89,49,9
68,45,9
5,88,9
52,64,9
11,34,6
30,65,5
83,66,7
69,4,7
61,0,4
56,85,6
38,85,8
37,92,5
28,7,10
55,37,11
61,83,6
57,98,8
37,66,7
76,4,7
4,22,10
31,34,5
98,26,7
94,20,8
39,10,7
63,44,10
29,50,8
17,7,9
10,13,6
83,67,11
96,79,7
97,59,6
58,8,4
7,26,4
61,4,7
37,39,8
4,0,5
60,27,7
39,85,6
99,82,9
18,73,7
71,87,10
78,36,6
91,44,8
63,41,11
6,78,9
79,23,7
32,93,6
16,63,6
21,51,7
33,45,9
96,3,7
66,45,5
10,18,4
45,37,2
26,51,8
65,60,8
51,49,3
16,8,8
69,33,4
84,21,6
17,89,9
91,17,5
23,16,7
14,15,10
95,88,8
7,69,8
43,25,7
28,18,4
35,17,8
32,60,5
62,51,11
18,89,5
15,1,9
32,98,1
87,1,8
97,48,5
97,89,8
23,32,9
12,84,4
5,22,6
83,79,10
92,59,4
45,95,7
86,56,11
35,4,5
49,68,10
77,17,7
28,65,8
63,62,10
73,66,6
19,97,7
82,3,8
61,34,10
75,98,7
10,59,3
67,56,8
77,15,11
21,16,6
1,9,9
48,44,4
24,62,7
55,56,9
99,50,12
30,21,4
59,92,6
78,30,7
2,22,7
90,9,9
81,19,11
85,92,3
85,21,7
29,4,7
88,92,8
39,16,6
77,83,7
70,7,9
35,7,6
38,19,9
25,72,5
34,7,7
74,90,8
0,83,5
33,22,5
86,75,4
13,9,7
89,12,7
15,22,8
7,15,7
31,73,6
10,16,4
34,62,5
0,5,7
30,27,6
37,40,7
97,74,5
42,13,7
95,73,7
45,63,7
70,63,3
23,15,11
77,13,6
46,79,8
88,18,9
71,60,9
62,92,6
63,50,12
90,45,8
68,8,8
46,17,8
40,92,7
16,60,7
90,44,7
65,30,8
39,58,6
72,59,10
32,58,6
95,62,8
85,54,9
48,35,8
49,13,10
5,76,9
32,80,6
63,29,12
97,23,10
41,81,4
17,81,11
0,84,9
39,22,6
91,7,6
14,78,12
69,24,12
86,8,7
98,93,6
78,38,6
32,89,8
32,97,8
20,52,7
41,7,10
59,67,7
33,36,10
7,49,6
69,28,7
35,11,5
52,67,8
47,51,7
1,63,4
91,55,4
46,13,3
46,89,6
63,87,9
7,57,9
27,8,3
6,77,5
72,87,3
97,21,6
60,65,6
3,49,10
58,46,6
83,77,7
4,64,5
41,1,8
45,54,11
37,36,6
81,57,8
0,32,5
62,4,7
97,10,4
91,15,9
52,68,2
58,3,7
62,60,11
23,94,8
16,16,5
91,75,8
66,11,10
67,64,5
76,38,6
24,97,9
87,28,9
5,28,9
49,11,6
8,25,7
3,33,6
45,72,8
20,44,4
58,94,6
41,71,5
87,73,8
0,85,8
73,12,4
96,34,3
81,14,6
50,12,6
23,2,9
7,32,6
47,15,8
38,23,7
62,46,9
85,53,5
31,57,7
4,72,8
4,24,7
40,8,8
85,37,8
77,60,3
11,58,8
69,78,6
12,67,5
88,23,10
47,85,5
84,22,6
22,19,10
11,86,9
68,96,10
80,11,9
85,68,6
80,81,9
41,16,1
28,20,8
56,69,5
74,68,8
84,91,4
64,80,6
26,12,5
14,52,12
56,74,5
5,7,12
55,83,8
38,88,1
57,14,8
98,90,7
67,95,6
68,84,4
26,42,5
54,85,7
4,91,10
44,23,9
38,51,4
75,51,7
76,54,5
38,53,8
65,36,9
81,80,7
82,30,7
82,39,7
52,29,7
92,1,5
38,59,1
85,75,5
36,19,13
80,28,8
36,31,9
41,5,5
79,95,4
8,26,6
85,81,7
15,83,9
42,12,7
80,24,11
89,93,7
58,48,7
71,20,12
3,77,3
89,59,8
59,14,8
22,66,5
74,81,10
26,0,6
42,70,5
35,72,6
96,74,5
45,18,7
73,78,8
55,60,8
1,73,6
84,87,4
93,68,9
11,85,6
99,40,10
22,37,6
34,42,8
54,9,4
16,64,6
77,61,7
48,49,11
36,66,7
81,61,9
98,16,8
98,76,6
14,75,9
24,92,5
4,50,9
8,99,8
4,58,9
81,12,5
49,15,10
45,87,6
92,23,9
46,4,6
95,80,7
15,5,2
18,29,8
64,3,10
96,72,7
7,46,5
28,8,9
99,14,8
5,99,10
93,94,9
24,73,6
26,35,5
78,86,6
95,31,8
53,17,3
53,67,5
61,88,7
89,92,9
12,47,7
21,34,10
22,80,7
47,83,6
91,87,8
47,59,5
73,72,8
71,46,10
83,34,6
15,91,5
20,41,5
25,30,9
33,34,8
5,52,8
49,36,13
56,68,6
27,85,9
52,83,7
58,84,4
78,85,5
25,21,4
72,70,8
36,12,9
95,9,8
41,64,7
85,89,8
73,1,8
19,88,6
0,89,7
29,14,10
60,12,4
43,80,4
32,4,8
47,57,4
93,63,7
59,56,9
27,6,9
68,6,7
12,69,3
51,27,3
34,40,8
80,53,6
80,49,8
11,81,5
69,34,5
77,11,9
94,85,6
23,12,9
25,94,4
7,90,7
98,79,7
27,49,6
53,40,1
97,43,5
55,67,10
29,30,8
54,6,8
22,54,11
95,56,9
98,56,9
2,47,6
13,25,6
30,52,7
70,11,9
33,21,7
31,36,6
44,98,4
98,74,7
1,22,5
49,2,11
91,98,8
5,6,8
25,24,11
51,9,7
15,36,8
76,79,6
78,56,9
58,39,7
52,90,7
8,13,6
3,91,8
99,16,5
29,61,5
23,90,9
22,62,4
7,70,3
61,39,8
80,91,4
0,96,7
53,51,7
1,86,6
72,58,11
32,85,5
45,89,8
47,49,5
60,58,9
70,53,3
79,63,4
88,44,9
4,11,12
96,87,6
71,94,8
40,62,4
16,0,4
12,1,7
52,57,5
47,22,8
90,36,10
67,44,7
19,42,8
74,44,6
76,35,6
54,91,5
61,11,11
44,65,8
76,55,6
39,54,9
88,60,6
30,61,4
23,46,6
63,79,12
26,16,2
16,70,5
44,34,9
15,30,8
51,25,7
29,71,6
26,24,13
55,76,3
0,90,7
21,15,11
71,83,7
61,35,6
71,55,8
24,43,8
97,78,7
12,68,7
87,21,4
15,6,8
33,2,5
58,12,3
81,77,7
8,80,7
33,17,9
20,14,5
94,90,5
25,27,4
36,51,9
71,86,8
35,40,6
75,71,6
26,18,7
99,33,6
74,67,7
40,60,9
75,61,9
91,46,6
13,55,5
77,36,10
12,80,2
18,38,8
94,43,9
55,50,9
48,31,9
98,99,7
38,63,8
30,69,8
85,26,3
28,71,5
20,91,3
81,66,5
36,35,8
73,27,5
13,27,8
99,26,10
11,16,2
19,19,9
88,12,6
26,19,8
3,86,6
49,48,10
62,18,10
62,88,10
27,83,8
72,48,7
59,23,6
7,98,7
50,9,9
41,94,5
36,73,6
65,68,8
78,95,2
15,44,4
1,43,7
6,8,8
2,39,6
2,36,5
63,83,10
92,39,7
65,58,7
83,1,10
80,10,6
73,96,5
45,35,7
27,60,6
70,13,5
28,99,7
99,99,8
71,80,6
76,40,4
48,99,4
61,30,9
55,17,8
44,37,10
97,35,6
36,90,5
83,49,13
92,91,7
54,36,9
21,28,11
4,43,11
66,61,5
17,10,9
97,8,7
63,65,10
96,24,10
56,89,4
38,3,9
96,69,7
37,85,7
48,24,12
65,70,9
77,88,4
